symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2022-03-30 00:00:00+00:00,177.77,179.61,176.7,178.55,92633154,174.5258178,176.332239,173.4753445,175.2915833,92633154,0,1
AAPL,2022-03-31 00:00:00+00:00,174.61,178.03,174.4,177.84,103049285,171.4234856,174.7810729,171.217318,174.5945403,103049285,0,1
AAPL,2022-04-01 00:00:00+00:00,174.31,174.88,171.94,174.03,78751328,171.1289604,171.6885583,168.8022113,170.8540702,78751328,0,1
AAPL,2022-04-04 00:00:00+00:00,178.44,178.49,174.44,174.57,76545983,175.1835907,175.2326783,171.256588,171.3842156,76545983,0,1
AAPL,2022-04-05 00:00:00+00:00,175.06,178.3,174.415,177.5,70902999,171.8652734,175.0461456,171.2320442,174.2607451,70902999,0,1
AAPL,2022-04-06 00:00:00+00:00,171.83,173.63,170.13,172.36,89058782,168.6942187,170.46137,167.0252426,169.2145466,89058782,0,1
AAPL,2022-04-07 00:00:00+00:00,172.14,173.36,169.85,171.16,77594650,168.9985615,170.1962973,166.7503524,168.0364458,77594650,0,1
AAPL,2022-04-08 00:00:00+00:00,170.09,171.78,169.2,171.78,76575508,166.9859726,168.6451312,166.1122145,168.6451312,76575508,0,1
AAPL,2022-04-11 00:00:00+00:00,165.75,169.03,165.5,168.71,72246706,162.7251746,165.9453169,162.479737,165.6311566,72246706,0,1
AAPL,2022-04-12 00:00:00+00:00,167.66,169.87,166.64,168.02,79265181,164.6003184,166.7699874,163.5989327,164.9537487,79265181,0,1
AAPL,2022-04-13 00:00:00+00:00,170.4,171.04,166.77,167.39,70618925,167.2903153,167.9186357,163.7265603,164.3352457,70618925,0,1
AAPL,2022-04-14 00:00:00+00:00,165.29,171.27,165.04,170.62,75329376,162.2735693,168.1444384,162.0281317,167.5063004,75329376,0,1
AAPL,2022-04-18 00:00:00+00:00,165.07,166.5984,163.57,163.92,69023941,162.0575842,163.5580919,160.5849582,160.9285709,69023941,0,1
AAPL,2022-04-19 00:00:00+00:00,167.4,167.82,163.91,165.02,67723833,164.3450633,164.7573985,160.9187534,162.0084966,67723833,0,1
AAPL,2022-04-20 00:00:00+00:00,167.23,168.88,166.1,168.76,67718110,164.1781656,165.7980543,163.0687874,165.6802442,67718110,0,1
AAPL,2022-04-21 00:00:00+00:00,166.42,171.53,165.91,168.91,87227768,163.3829476,168.3996935,162.8822547,165.8275068,87227768,0,1
AAPL,2022-04-22 00:00:00+00:00,161.79,167.8699,161.5,166.46,84882424,158.837442,164.8063879,158.5527343,163.4222176,84882424,0,1
AAPL,2022-04-25 00:00:00+00:00,162.88,163.17,158.46,161.12,96046376,159.9075502,160.1922579,155.5682122,158.179669,96046376,0,1
AAPL,2022-04-26 00:00:00+00:00,156.8,162.34,156.72,162.25,94008394,153.9385061,159.3774048,153.859966,159.2890473,94008394,0,1
AAPL,2022-04-27 00:00:00+00:00,156.57,159.79,155.38,155.91,88063191,153.7127034,156.8739406,152.5444201,153.064748,88063191,0,1
AAPL,2022-04-28 00:00:00+00:00,163.64,164.515,158.93,159.25,130216792,160.6536807,161.5127126,156.029635,156.3437952,130216792,0,1
AAPL,2022-04-29 00:00:00+00:00,157.65,166.2,157.25,161.84,131747571,154.7729942,163.1669624,154.3802939,158.8865295,131747571,0,1
AAPL,2022-05-02 00:00:00+00:00,157.96,158.23,153.27,156.71,123055265,155.0773369,155.3424095,150.4729262,153.8501485,123055265,0,1
AAPL,2022-05-03 00:00:00+00:00,159.48,160.71,156.32,158.15,88966526,156.5695979,157.7771512,153.4672658,155.2638695,88966526,0,1
AAPL,2022-05-04 00:00:00+00:00,166.02,166.48,159.26,159.67,107521649,162.9902473,163.4418526,156.3536127,156.7561305,107521649,0,1
AAPL,2022-05-05 00:00:00+00:00,156.77,164.08,154.95,163.85,130525275,153.9090536,161.085651,152.1222673,160.8598484,130525275,0,1
AAPL,2022-05-06 00:00:00+00:00,157.28,159.44,154.18,156.01,116124647,154.6355491,156.7592316,151.5876714,153.3869024,116124647,0.23,1
AAPL,2022-05-09 00:00:00+00:00,152.06,155.83,151.49,154.925,131577921,149.5033163,153.2099289,148.9429001,152.3201452,131577921,0,1
AAPL,2022-05-10 00:00:00+00:00,154.51,156.74,152.93,155.52,115366736,151.9121229,154.1046284,150.3586884,152.9051411,115366736,0,1
AAPL,2022-05-11 00:00:00+00:00,146.5,155.45,145.81,153.5,142689825,144.0368002,152.836318,143.3584016,150.9191047,142689825,0,1
AAPL,2022-05-12 00:00:00+00:00,142.56,146.2,138.8,142.77,182602041,140.163046,143.7418443,136.4662653,140.3695151,182602041,0,1
AAPL,2022-05-13 00:00:00+00:00,147.11,148.105,143.11,144.59,113990852,144.6365439,145.6148143,140.7037985,142.1589143,113990852,0,1
AAPL,2022-05-16 00:00:00+00:00,145.54,147.5199,144.18,145.55,86643781,143.0929413,145.039552,141.7558079,143.1027732,86643781,0,1
AAPL,2022-05-17 00:00:00+00:00,149.24,149.77,146.68,148.86,78336254,146.7307308,147.2518196,144.2137738,146.35712,78336254,0,1
AAPL,2022-05-18 00:00:00+00:00,140.82,147.3601,139.9,146.85,109742890,138.4523017,144.8824388,137.5477703,144.3809154,109742890,0,1
AAPL,2022-05-19 00:00:00+00:00,137.35,141.66,136.6,139.88,136095640,135.0406451,139.2781783,134.3032554,137.5281066,136095640,0,1
AAPL,2022-05-20 00:00:00+00:00,137.59,140.7,132.61,139.09,137426125,135.2766098,138.3343194,130.3803418,136.7513894,137426125,0,1
AAPL,2022-05-23 00:00:00+00:00,143.11,143.26,137.65,137.79,117726265,140.7037985,140.8512764,135.335601,135.4732471,117726265,0,1
AAPL,2022-05-24 00:00:00+00:00,140.36,141.97,137.33,140.805,104132746,138.000036,139.582966,135.0209814,138.437554,104132746,0,1
AAPL,2022-05-25 00:00:00+00:00,140.52,141.785,138.34,138.43,92482696,138.1573458,139.4010766,136.0139996,136.1024864,92482696,0,1
AAPL,2022-05-26 00:00:00+00:00,143.78,144.34,137.14,137.39,90601548,141.3625333,141.9131177,134.834176,135.0799726,90601548,0,1
AAPL,2022-05-27 00:00:00+00:00,149.64,149.68,145.26,145.39,90978503,147.1240054,147.1633328,142.8176491,142.9454634,90978503,0,1
AAPL,2022-05-31 00:00:00+00:00,148.84,150.66,146.84,149.07,103718416,146.3374563,148.1268554,144.3710836,146.5635891,103718416,0,1
AAPL,2022-06-01 00:00:00+00:00,148.71,151.74,147.68,149.9,74286635,146.209642,149.1886967,145.1969601,147.3796338,74286635,0,1
AAPL,2022-06-02 00:00:00+00:00,151.21,151.27,146.86,147.83,72348055,148.6676079,148.7265991,144.3907473,145.3444381,72348055,0,1
AAPL,2022-06-03 00:00:00+00:00,145.38,147.97,144.46,146.9,88570289,142.9356315,145.4820841,142.0311001,144.4300748,88570289,0,1
AAPL,2022-06-06 00:00:00+00:00,146.14,148.5689,144.9,147.03,71598380,143.6828531,146.0709145,142.4637021,144.557889,71598380,0,1
AAPL,2022-06-07 00:00:00+00:00,148.71,149,144.1,144.345,67808150,146.209642,146.4947661,141.677153,141.9180336,67808150,0,1
AAPL,2022-06-08 00:00:00+00:00,147.96,149.8697,147.46,148.58,53950201,145.4722523,147.3498433,144.9806591,146.0818278,53950201,0,1
AAPL,2022-06-09 00:00:00+00:00,142.64,147.95,142.53,147.08,69472976,140.2417009,145.4624204,140.1335504,144.6070483,69472976,0,1
AAPL,2022-06-10 00:00:00+00:00,137.13,140.76,137.06,140.28,91566637,134.8243441,138.3933106,134.7555211,137.9213811,91566637,0,1
AAPL,2022-06-13 00:00:00+00:00,131.88,135.2,131.44,132.87,122207099,129.6626158,132.9267945,129.2300138,130.6359703,122207099,0,1
AAPL,2022-06-14 00:00:00+00:00,132.76,133.89,131.48,133.13,84784326,130.5278198,131.6388203,129.2693412,130.8915987,84784326,0,1
AAPL,2022-06-15 00:00:00+00:00,135.43,137.34,132.16,134.29,91532972,133.1529273,135.0308133,129.937908,132.0320949,91532972,0,1
AAPL,2022-06-16 00:00:00+00:00,130.06,132.39,129.04,132.08,107961508,127.8732166,130.1640408,126.8703665,129.8592531,107961508,0,1
AAPL,2022-06-17 00:00:00+00:00,131.56,133.079,129.81,130.065,134520290,129.3479961,130.8414562,127.62742,127.8781326,134520290,0,1
AAPL,2022-06-21 00:00:00+00:00,135.87,137.06,133.32,133.42,81000488,133.5855293,134.7555211,131.0784041,131.1767228,81000488,0,1
AAPL,2022-06-22 00:00:00+00:00,135.35,137.76,133.91,134.79,73409234,133.0742724,135.4437515,131.6584841,132.5236881,73409234,0,1
AAPL,2022-06-23 00:00:00+00:00,138.27,138.59,135.63,136.82,72433768,135.9451766,136.2597962,133.3495646,134.5195563,72433768,0,1
AAPL,2022-06-24 00:00:00+00:00,141.66,141.91,139.77,139.9,89116837,139.2781783,139.5239749,137.4199561,137.5477703,89116837,0,1
AAPL,2022-06-27 00:00:00+00:00,141.66,143.49,140.965,142.695,70207908,139.2781783,141.0774093,138.5948638,140.2957762,70207908,0,1
AAPL,2022-06-28 00:00:00+00:00,137.44,143.422,137.325,142.13,67315328,135.1291319,141.0105526,135.0160655,139.7402759,67315328,0,1
AAPL,2022-06-29 00:00:00+00:00,139.23,140.67,136.67,137.46,66242411,136.8890355,138.3048238,134.3720784,135.1487956,66242411,0,1
AAPL,2022-06-30 00:00:00+00:00,136.72,138.37,133.7737,137.25,98964467,134.4212377,136.0434952,131.5244758,134.9423265,98964467,0,1
AAPL,2022-07-01 00:00:00+00:00,138.93,139.04,135.66,136.04,71051552,136.5940795,136.70223,133.3790602,133.752671,71051552,0,1
AAPL,2022-07-05 00:00:00+00:00,141.56,141.61,136.93,137.77,73429641,139.1798596,139.229019,134.6277068,135.4535834,73429641,0,1
AAPL,2022-07-06 00:00:00+00:00,142.92,144.12,141.08,141.355,74064254,140.5169931,141.6968167,138.7079302,138.9783064,74064254,0,1
AAPL,2022-07-07 00:00:00+00:00,146.35,146.55,143.28,143.29,66253709,143.8893223,144.0859595,140.8709402,140.880772,66253709,0,1
AAPL,2022-07-08 00:00:00+00:00,147.04,147.55,145,145.265,64547798,144.5677208,145.0691459,142.5620207,142.8225651,64547798,0,1
AAPL,2022-07-11 00:00:00+00:00,144.87,146.64,143.78,145.67,63305113,142.4342065,144.1744463,141.3625333,143.2207555,63305113,0,1
AAPL,2022-07-12 00:00:00+00:00,145.86,148.45,145.05,145.76,77588759,143.4075609,145.9540136,142.61118,143.3092423,77588759,0,1
AAPL,2022-07-13 00:00:00+00:00,145.49,146.45,142.1201,142.99,71185560,143.043782,143.9876409,139.7305423,140.5858161,71185560,0,1
AAPL,2022-07-14 00:00:00+00:00,148.47,148.95,143.25,144.08,78140744,145.9736773,146.4456068,140.8414446,141.6574892,78140744,0,1
AAPL,2022-07-15 00:00:00+00:00,150.17,150.86,148.2,149.78,76259931,147.6450941,148.3234927,145.708217,147.2616514,76259931,0,1
AAPL,2022-07-18 00:00:00+00:00,147.07,151.57,146.7,150.74,81420868,144.5972164,149.021555,144.2334375,148.2055103,81420868,0,1
AAPL,2022-07-19 00:00:00+00:00,151,151.23,146.91,147.92,82982367,148.4611388,148.6872716,144.4399066,145.4329248,82982367,0,1
AAPL,2022-07-20 00:00:00+00:00,153.04,153.72,150.37,151.12,64823413,150.4668389,151.1354057,147.8417314,148.5791211,64823413,0,1
AAPL,2022-07-21 00:00:00+00:00,155.35,155.57,151.94,154.5,65086636,152.7379994,152.9543004,149.385334,151.902291,65086636,0,1
AAPL,2022-07-22 00:00:00+00:00,154.09,156.28,153.41,155.39,66675408,151.4991846,153.6523627,150.8306179,152.7773269,66675408,0,1
AAPL,2022-07-25 00:00:00+00:00,152.95,155.04,152.28,154.01,53623945,150.3783522,152.4332116,149.7196173,151.4205297,53623945,0,1
AAPL,2022-07-26 00:00:00+00:00,151.6,153.085,150.8,152.265,55138691,149.0510506,150.5110823,148.2645015,149.7048695,55138691,0,1
AAPL,2022-07-27 00:00:00+00:00,156.79,157.33,152.16,152.58,78620688,154.1537877,154.6847084,149.601635,150.0145732,78620688,0,1
AAPL,2022-07-28 00:00:00+00:00,157.35,157.64,154.41,156.98,81378731,154.7043721,154.9894961,151.8138042,154.3405932,81378731,0,1
AAPL,2022-07-29 00:00:00+00:00,162.51,163.63,159.5,161.24,101786860,159.7776137,160.8787824,156.8182228,158.528967,101786860,0,1
AAPL,2022-08-01 00:00:00+00:00,161.51,163.59,160.89,161.01,67829379,158.7944273,160.8394549,158.1848518,158.3028341,67829379,0,1
AAPL,2022-08-02 00:00:00+00:00,160.01,162.41,159.63,160.1,59907025,157.3196478,159.679295,156.946037,157.4081346,59907025,0,1
AAPL,2022-08-03 00:00:00+00:00,166.13,166.59,160.75,160.84,82507488,163.3367483,163.789014,158.0472057,158.1356925,82507488,0,1
AAPL,2022-08-04 00:00:00+00:00,165.81,167.19,164.43,166.005,55474144,163.0221286,164.3789258,161.6653315,163.21385,55474144,0,1
AAPL,2022-08-05 00:00:00+00:00,165.35,165.85,163,163.21,56696985,162.7959958,163.2882727,160.482294,160.6890503,56696985,0.23,1
AAPL,2022-08-08 00:00:00+00:00,164.87,167.81,164.2,166.37,60362338,162.3234099,165.2179985,161.6637587,163.8002408,60362338,0,1
AAPL,2022-08-09 00:00:00+00:00,164.92,165.82,163.25,164.02,63135503,162.3726376,163.2587361,160.7284325,161.486539,63135503,0,1
AAPL,2022-08-10 00:00:00+00:00,169.24,169.34,166.9,167.68,70170540,166.6259106,166.724366,164.3220544,165.0900065,70170540,0,1
AAPL,2022-08-11 00:00:00+00:00,168.49,170.99,168.19,170.06,57149159,165.8874952,168.34888,165.592129,167.4332449,57149159,0,1
AAPL,2022-08-12 00:00:00+00:00,172.1,172.17,169.4,169.82,68039382,169.4417349,169.5106537,166.7834393,167.1969519,68039382,0,1
AAPL,2022-08-15 00:00:00+00:00,173.19,173.39,171.345,171.52,54091694,170.5148987,170.7118095,168.6983967,168.8706936,54091694,0,1
AAPL,2022-08-16 00:00:00+00:00,173.03,173.71,171.6618,172.78,56377050,170.3573701,171.0268668,169.0103034,170.1112316,56377050,0,1
AAPL,2022-08-17 00:00:00+00:00,174.55,176.15,172.57,172.77,79542037,171.8538921,173.4291784,169.9044753,170.1013861,79542037,0,1
AAPL,2022-08-18 00:00:00+00:00,174.15,174.9,173.12,173.75,62290075,171.4600705,172.198486,170.44598,171.0662489,62290075,0,1
AAPL,2022-08-19 00:00:00+00:00,171.52,173.74,171.3101,173.03,70346295,168.8706936,171.0564034,168.6640358,170.3573701,70346295,0,1
AAPL,2022-08-22 00:00:00+00:00,167.57,169.86,167.135,169.69,69026809,164.9817055,167.2363341,164.5534246,167.0689599,69026809,0,1
AAPL,2022-08-23 00:00:00+00:00,167.23,168.71,166.65,167.08,54147079,164.6469572,166.104097,164.0759159,164.4992741,54147079,0,1
AAPL,2022-08-24 00:00:00+00:00,167.53,168.11,166.245,167.32,53841524,164.9423234,165.5133647,163.6771715,164.735567,53841524,0,1
AAPL,2022-08-25 00:00:00+00:00,170.03,170.14,168.35,168.78,51218209,167.4037083,167.5120092,165.7496576,166.1730158,51218209,0,1
AAPL,2022-08-26 00:00:00+00:00,163.62,171.05,163.56,170.57,78960980,161.0927174,168.4079533,161.0336442,167.9353674,78960980,0,1
AAPL,2022-08-29 00:00:00+00:00,161.38,162.9,159.82,161.145,72724452,158.8873166,160.3838386,157.3514124,158.6559464,72724452,0,1
AAPL,2022-08-30 00:00:00+00:00,158.91,162.56,157.72,162.13,77906197,156.4554683,160.0490902,155.2838491,159.625732,77906197,0,1
AAPL,2022-08-31 00:00:00+00:00,157.22,160.58,157.14,160.305,87991091,154.7915721,158.0996734,154.7128078,157.8289211,87991091,0,1
AAPL,2022-09-01 00:00:00+00:00,157.96,158.42,154.67,156.64,74229896,155.5201421,155.9730369,152.2809596,154.2205309,74229896,0,1
AAPL,2022-09-02 00:00:00+00:00,155.81,160.362,154.965,159.75,76957768,153.4033511,157.8850407,152.571403,157.2824936,76957768,0,1
AAPL,2022-09-06 00:00:00+00:00,154.53,157.09,153.69,156.47,73295539,152.143122,154.6635801,151.3160967,154.0531567,73295539,0,1
AAPL,2022-09-07 00:00:00+00:00,155.96,156.67,153.61,154.825,87449574,153.5510342,154.2500675,151.2373324,152.4335654,87449574,0,1
AAPL,2022-09-08 00:00:00+00:00,154.46,156.36,152.68,154.64,84923847,152.0742032,153.9448557,150.3216972,152.2514229,84923847,0,1
AAPL,2022-09-09 00:00:00+00:00,157.37,157.82,154.75,155.47,68081006,154.9392552,155.3823045,152.3597239,153.0686027,68081006,0,1
AAPL,2022-09-12 00:00:00+00:00,163.43,164.26,159.3,159.59,104955962,160.9056522,161.722832,156.8394444,157.124965,104955962,0,1
AAPL,2022-09-13 00:00:00+00:00,153.84,160.54,153.37,159.9,122656614,151.4637798,158.0602913,151.0010394,157.4301767,122656614,0,1
AAPL,2022-09-14 00:00:00+00:00,155.31,157.1,153.6106,154.785,87965409,152.9110741,154.6734257,151.2379231,152.3941833,87965409,0,1
AAPL,2022-09-15 00:00:00+00:00,152.37,155.24,151.38,154.65,90481110,150.0164855,152.8421553,149.0417771,152.2612685,90481110,0,1
AAPL,2022-09-16 00:00:00+00:00,150.7,151.35,148.37,151.21,162278841,148.3722804,149.0122405,146.0782697,148.8744029,162278841,0,1
AAPL,2022-09-19 00:00:00+00:00,154.48,154.56,149.1,149.31,81474246,152.0938943,152.1726586,146.7969941,147.0037504,81474246,0,1
AAPL,2022-09-20 00:00:00+00:00,156.9,158.08,153.08,153.4,107689796,154.4765149,155.6382885,150.7155188,151.0305761,107689796,0,1
AAPL,2022-09-21 00:00:00+00:00,153.72,158.74,153.6,157.34,101696790,151.3456333,156.2880941,151.2274868,154.9097186,101696790,0,1
AAPL,2022-09-22 00:00:00+00:00,152.74,154.47,150.91,152.38,86264792,150.3807704,152.0840488,148.5790367,150.026331,86264792,0,1
AAPL,2022-09-23 00:00:00+00:00,150.43,151.47,148.56,151.19,96029909,148.1064508,149.1303869,146.2653349,148.8547118,96029909,0,1
AAPL,2022-09-26 00:00:00+00:00,150.77,153.7701,149.64,149.66,93339409,148.4411992,151.3949595,147.3286532,147.3483443,93339409,0,1
AAPL,2022-09-27 00:00:00+00:00,151.76,154.72,149.945,152.74,84442741,149.4159076,152.3301873,147.6289422,150.3807704,84442741,0,1
AAPL,2022-09-28 00:00:00+00:00,149.84,150.6414,144.84,147.64,146691387,147.525564,148.3145855,142.6027942,145.3595453,146691387,0,1
AAPL,2022-09-29 00:00:00+00:00,142.48,146.72,140.68,146.1,128138237,140.2792469,144.4537557,138.5070498,143.8433322,128138237,0,1
AAPL,2022-09-30 00:00:00+00:00,138.2,143.1,138,141.28,124925274,136.065356,140.8896704,135.8684452,139.0977822,124925274,0,1
AAPL,2022-10-03 00:00:00+00:00,142.45,143.07,137.685,138.21,114311663,140.2497103,140.8601337,135.5583107,136.0752015,114311663,0,1
AAPL,2022-10-04 00:00:00+00:00,146.1,146.22,144.26,145.03,87830064,143.8433322,143.9614787,142.0317529,142.7898595,87830064,0,1
AAPL,2022-10-05 00:00:00+00:00,146.4,147.38,143.01,144.075,79470968,144.1386984,145.1035613,140.8010605,141.8496105,79470968,0,1
AAPL,2022-10-06 00:00:00+00:00,145.43,147.54,145.22,145.81,68402169,143.1836811,145.2610899,142.9769247,143.5578116,68402169,0,1
AAPL,2022-10-07 00:00:00+00:00,140.09,143.1,139.445,142.54,85925559,137.926163,140.8896704,137.2911257,140.3383201,85925559,0,1
AAPL,2022-10-10 00:00:00+00:00,140.42,141.89,138.5729,140.42,74899002,138.2510658,139.6983601,136.4324962,138.2510658,74899002,0,1
AAPL,2022-10-11 00:00:00+00:00,138.98,141.35,138.22,139.9,77033672,136.8333081,139.1667009,136.0850471,137.7390977,77033672,0,1
AAPL,2022-10-12 00:00:00+00:00,138.34,140.36,138.16,139.13,70433744,136.2031936,138.1919925,136.0259738,136.9809912,70433744,0,1
AAPL,2022-10-13 00:00:00+00:00,142.99,143.59,134.37,134.99,113223975,140.7813694,141.3721018,132.2945144,132.9049378,113223975,0,1
AAPL,2022-10-14 00:00:00+00:00,138.38,144.52,138.19,144.31,88597969,136.2425757,142.287737,136.0555105,142.0809806,88597969,0,1
AAPL,2022-10-17 00:00:00+00:00,142.41,142.9,140.27,141.065,85250939,140.2103281,140.6927596,138.1033827,138.8861031,85250939,0,1
AAPL,2022-10-18 00:00:00+00:00,143.75,146.7,140.61,145.49,99136610,141.5296304,144.4340646,138.438131,143.2427543,99136610,0,1
AAPL,2022-10-19 00:00:00+00:00,143.86,144.9492,141.5,141.69,61758340,141.6379314,142.7103075,139.314384,139.5014493,61758340,0,1
AAPL,2022-10-20 00:00:00+00:00,143.39,145.89,142.65,143.02,64521989,141.175191,143.6365759,140.4466211,140.810906,64521989,0,1
AAPL,2022-10-21 00:00:00+00:00,147.27,147.8479,142.649,142.87,86548609,144.9952603,145.5642341,140.4456365,140.6632229,86548609,0,1
AAPL,2022-10-24 00:00:00+00:00,149.45,150.23,146,147.185,75981918,147.1415879,147.90954,143.7448768,144.9115732,75981918,0,1
AAPL,2022-10-25 00:00:00+00:00,152.34,152.49,149.36,150.09,74732290,149.9869489,150.134632,147.0529781,147.7717025,74732290,0,1
AAPL,2022-10-26 00:00:00+00:00,149.35,151.99,148.04,150.96,88436172,147.0431325,149.642355,145.7533669,148.6282644,88436172,0,1
AAPL,2022-10-27 00:00:00+00:00,144.8,149.046,144.13,148.07,109180150,142.5634121,146.7438281,141.9037609,145.7829035,109180150,0,1
AAPL,2022-10-28 00:00:00+00:00,155.74,157.5,147.82,148.2,164762371,153.3344323,155.0672472,145.536765,145.9108955,164762371,0,1
AAPL,2022-10-31 00:00:00+00:00,153.34,154.24,151.92,153.155,97943171,150.9715028,151.8576014,149.5734362,150.7893603,97943171,0,1
AAPL,2022-11-01 00:00:00+00:00,150.65,155.45,149.13,155.08,80379345,148.3230527,153.0489116,146.8265307,152.6846267,80379345,0,1
AAPL,2022-11-02 00:00:00+00:00,145.03,152.17,145,148.945,93604623,142.7898595,149.8195747,142.7603229,146.6443882,93604623,0,1
AAPL,2022-11-03 00:00:00+00:00,138.88,142.8,138.75,142.06,97918516,136.7348527,140.5943042,136.6068607,139.8657342,97918516,0,1
AAPL,2022-11-04 00:00:00+00:00,138.38,142.67,134.38,142.09,140814796,136.4690231,140.6997798,132.5242616,140.1277894,140814796,0.23,1
AAPL,2022-11-07 00:00:00+00:00,138.92,139.145,135.671,137.11,83374628,137.0015659,137.2234587,133.7974334,135.2165614,83374628,0,1
AAPL,2022-11-08 00:00:00+00:00,139.5,141.43,137.49,140.41,89908477,137.5735563,139.4769037,135.5913137,138.4709896,89908477,0,1
AAPL,2022-11-09 00:00:00+00:00,134.87,138.55,134.5933,138.5,74917794,133.0074949,136.6366755,132.7346161,136.587366,74917794,0,1
AAPL,2022-11-10 00:00:00+00:00,146.87,146.87,139.5,141.24,118854028,144.8417793,144.8417793,137.5735563,139.2895276,118854028,0,1
AAPL,2022-11-11 00:00:00+00:00,149.7,150.01,144.37,145.82,93979665,147.6326981,147.9384171,142.3763034,143.8062795,93979665,0,1
AAPL,2022-11-14 00:00:00+00:00,148.28,150.28,147.43,148.97,73374114,146.2323078,148.2046885,145.3940459,146.9127791,73374114,0,1
AAPL,2022-11-15 00:00:00+00:00,150.04,153.59,148.5613,152.215,89868332,147.9680028,151.4689786,146.5097231,150.1129669,89868332,0,1
AAPL,2022-11-16 00:00:00+00:00,148.79,149.87,147.29,149.13,64218266,146.7352648,147.8003504,145.2559793,147.0705696,64218266,0,1
AAPL,2022-11-17 00:00:00+00:00,150.72,151.48,146.15,146.43,80389400,148.6386123,149.3881169,144.1317223,144.4078556,80389400,0,1
AAPL,2022-11-18 00:00:00+00:00,151.29,152.7,149.97,152.305,74829573,149.2007408,150.5912692,147.8989695,150.201724,74829573,0,1
AAPL,2022-11-21 00:00:00+00:00,148.01,150.37,147.715,150.16,58724070,145.9660364,148.2934456,145.6751102,148.0863457,58724070,0,1
AAPL,2022-11-22 00:00:00+00:00,150.18,150.42,146.925,148.13,51804132,148.1060695,148.3427551,144.8960198,146.0843792,51804132,0,1
AAPL,2022-11-23 00:00:00+00:00,151.07,151.83,149.34,149.45,58301395,148.9837789,149.7332836,147.2776696,147.3861505,58301395,0,1
AAPL,2022-11-25 00:00:00+00:00,148.11,148.88,147.12,148.305,35195860,146.0646554,146.824022,145.0883269,146.2569625,35195860,0,1
AAPL,2022-11-28 00:00:00+00:00,144.22,146.64,143.38,145.14,69346522,142.2283749,144.6149556,141.399975,143.13567,69346522,0,1
AAPL,2022-11-29 00:00:00+00:00,141.17,144.81,140.355,144.29,83763803,139.2204942,142.8102272,138.4167491,142.2974082,83763803,0,1
AAPL,2022-11-30 00:00:00+00:00,148.03,148.72,140.55,141.395,111380880,145.9857602,146.6662315,138.6090562,139.4423871,111380880,0,1
AAPL,2022-12-01 00:00:00+00:00,148.31,149.13,146.61,148.21,71250416,146.2618935,147.0705696,144.5853698,146.1632744,71250416,0,1
AAPL,2022-12-02 00:00:00+00:00,147.81,148,145.65,145.96,65447446,145.7687983,145.9561745,143.6386271,143.9443461,65447446,0,1
AAPL,2022-12-05 00:00:00+00:00,146.63,150.9199,145.77,147.77,68826442,144.6050937,148.8357517,143.7569699,145.7293507,68826442,0,1
AAPL,2022-12-06 00:00:00+00:00,142.91,147.3,141.92,147.075,64727186,140.9364655,145.2658412,139.960137,145.0439484,64727186,0,1
AAPL,2022-12-07 00:00:00+00:00,140.94,143.37,140,142.19,69721094,138.9936705,141.3901131,138.0666515,140.2264084,69721094,0,1
AAPL,2022-12-08 00:00:00+00:00,142.65,143.52,141.1,142.36,62128338,140.680056,141.5380416,139.1514609,140.3940608,62128338,0,1
AAPL,2022-12-09 00:00:00+00:00,142.16,145.57,140.9,142.34,76097011,140.1968227,143.5597319,138.9542228,140.374337,76097011,0,1
AAPL,2022-12-12 00:00:00+00:00,144.49,144.5,141.06,142.7,70462654,142.4946463,142.5045082,139.1120133,140.7293655,70462654,0,1
AAPL,2022-12-13 00:00:00+00:00,145.47,149.9692,144.24,149.5,93886161,143.4611128,147.8981805,142.2480987,147.43546,93886161,0,1
AAPL,2022-12-14 00:00:00+00:00,143.21,146.655,141.16,145.35,82291182,141.2323226,144.6297484,139.2106323,143.34277,82291182,0,1
AAPL,2022-12-15 00:00:00+00:00,136.5,141.8,136.025,141.11,98931907,134.6149852,139.8417942,134.1465448,139.1613228,98931907,0,1
AAPL,2022-12-16 00:00:00+00:00,134.51,137.65,133.73,136.685,160156900,132.6524664,135.7491041,131.8832379,134.7974304,160156900,0,1
AAPL,2022-12-19 00:00:00+00:00,132.37,135.2,131.32,135.11,79592614,130.542019,133.3329377,129.5065191,133.2441806,79592614,0,1
AAPL,2022-12-20 00:00:00+00:00,132.3,133.25,129.89,131.39,77432819,130.4729857,131.4098665,128.0962669,129.5755524,77432819,0,1
AAPL,2022-12-21 00:00:00+00:00,135.45,136.81,132.75,132.98,85927993,133.5794853,134.9207042,130.9167713,131.1435951,85927993,0,1
AAPL,2022-12-22 00:00:00+00:00,132.23,134.56,130.3,134.352,77852108,130.4039524,132.7017759,128.5006049,132.4966483,77852108,0,1
AAPL,2022-12-23 00:00:00+00:00,131.86,132.415,129.64,130.92,63814893,130.0390619,130.5863976,127.8497193,129.112043,63814893,0,1
AAPL,2022-12-27 00:00:00+00:00,130.03,131.41,128.72,131.38,69007830,128.2343335,129.5952763,126.9424242,129.5656905,69007830,0,1
AAPL,2022-12-28 00:00:00+00:00,126.04,131.0275,125.87,129.67,85438391,124.299434,129.2180584,124.1317816,127.879305,85438391,0,1
